district,crop,year,season,area,yield,avg_temp_c,total_precip_mm,primary_soil_type,mean_ph,mean_n,mean_p,mean_k
kendujhar,Moong(Green Gram),2004,Winter,275.0,0.2210909090909091,20.89105555555556,33.47,,,,,
kendujhar,Moong(Green Gram),2005,Summer,172.0,0.3930232558139535,31.253196721311472,306.76,,,,,
kendujhar,Moong(Green Gram),2005,Winter,222.0,0.2481981981981982,20.16444444444444,21.07,,,,,
kendujhar,Moong(Green Gram),2006,Autumn,1.0,0.2,22.78426229508197,337.18,,,,,
kendujhar,Moong(Green Gram),2006,Summer,131.0,0.5526717557251909,29.56606557377049,429.0999999999999,,,,,
kendujhar,Moong(Green Gram),2006,Winter,216.0,0.3337962962962962,20.504,66.53000000000002,,,,,
khordha,Moong(Green Gram),2004,Summer,7716.0,0.2120010368066355,30.93856557377049,247.4,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Moong(Green Gram),2004,Winter,3684.0,0.1559989142236699,23.62366666666667,18.15,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Moong(Green Gram),2005,Summer,11405.0,0.1580008768084173,31.310204918032785,297.84000000000003,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Moong(Green Gram),2005,Winter,3870.0,0.1350129198966408,21.730444444444444,4.58,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Moong(Green Gram),2006,Summer,14731.0,0.1480008146086484,30.269713114754097,375.02,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
khordha,Moong(Green Gram),2006,Winter,1658.0,0.163027744270205,22.57333333333333,76.11999999999999,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Moong(Green Gram),2004,Autumn,139.0,0.179136690647482,20.918565573770497,448.66,Red,,,,
koraput,Moong(Green Gram),2004,Summer,6.0,0.6666666666666666,28.597172131147538,398.03,Red,,,,
koraput,Moong(Green Gram),2004,Winter,3.0,0.5,20.26477777777778,42.2,Red,,,,
koraput,Moong(Green Gram),2005,Summer,241.0,0.3091286307053942,29.28799180327869,292.56999999999994,Red,,,,
koraput,Moong(Green Gram),2005,Winter,64.0,0.2546875,19.53633333333333,1.21,Red,,,,
koraput,Moong(Green Gram),2006,Summer,164.0,0.0890243902439024,27.925286885245903,388.35,Red,,,,
koraput,Moong(Green Gram),2006,Winter,68.0,0.1676470588235294,20.03361111111112,14.1,Red,,,,
malkangiri,Moong(Green Gram),2004,Summer,4.0,0.075,30.29254098360656,346.42,"Red, Black",,,,
malkangiri,Moong(Green Gram),2004,Winter,12.0,0.1416666666666666,22.25011111111112,36.64,"Red, Black",,,,
malkangiri,Moong(Green Gram),2005,Summer,130.0,0.1992307692307692,30.999590163934425,275.63,"Red, Black",,,,
malkangiri,Moong(Green Gram),2005,Winter,82.0,0.1926829268292683,21.56861111111111,1.7,"Red, Black",,,,
malkangiri,Moong(Green Gram),2006,Summer,3.0,0.1666666666666666,29.67881147540984,362.03,"Red, Black",,,,
malkangiri,Moong(Green Gram),2006,Winter,250.0,0.202,21.720444444444443,11.49,"Red, Black",,,,
mayurbhanj,Moong(Green Gram),2004,Autumn,8.0,0.35,23.08102459016393,410.64,"Red, Laterite",,,,
mayurbhanj,Moong(Green Gram),2004,Summer,1190.0,0.3089915966386554,31.47827868852459,401.5,"Red, Laterite",,,,
mayurbhanj,Moong(Green Gram),2004,Winter,151.0,0.2417218543046357,20.90677777777778,30.56,"Red, Laterite",,,,
mayurbhanj,Moong(Green Gram),2005,Autumn,4.0,0.325,22.69733606557377,660.06,"Red, Laterite",,,,
mayurbhanj,Moong(Green Gram),2005,Summer,1883.0,0.2039830058417419,31.866557377049176,374.4500000000001,"Red, Laterite",,,,
mayurbhanj,Moong(Green Gram),2005,Winter,357.0,0.2509803921568627,19.98105555555556,17.11,"Red, Laterite",,,,
mayurbhanj,Moong(Green Gram),2006,Summer,810.0,0.36,30.58823770491804,500.06,"Red, Laterite",,,,
mayurbhanj,Moong(Green Gram),2006,Winter,103.0,0.3067961165048544,20.074944444444444,81.6,"Red, Laterite",,,,
nabarangpur,Moong(Green Gram),2004,Summer,645.0,0.3700775193798449,28.597172131147538,398.03,Red,,,,
nabarangpur,Moong(Green Gram),2005,Summer,608.0,0.3200657894736842,29.28799180327869,292.56999999999994,Red,,,,
nabarangpur,Moong(Green Gram),2006,Summer,154.0,0.3090909090909091,27.925286885245903,388.35,Red,,,,
nayagarh,Moong(Green Gram),2004,Winter,19254.0,0.205998753505765,23.207833333333333,21.520000000000003,"Laterite, Brown Forest",,,,
nayagarh,Moong(Green Gram),2005,Winter,30460.0,0.1860013131976362,21.263777777777776,6.549999999999999,"Laterite, Brown Forest",,,,
nayagarh,Moong(Green Gram),2006,Summer,1.0,0.0,30.76262295081968,371.58,"Laterite, Brown Forest",,,,
nayagarh,Moong(Green Gram),2006,Winter,23585.0,0.2169980920076319,22.2015,67.96,"Laterite, Brown Forest",,,,
nuapada,Moong(Green Gram),2004,Autumn,156.0,0.1051282051282051,22.311598360655736,243.28,"Red, Black",,,,
nuapada,Moong(Green Gram),2004,Summer,605.0,0.1570247933884297,31.53077868852459,316.23999999999995,"Red, Black",,,,
nuapada,Moong(Green Gram),2004,Winter,68.0,0.0823529411764705,20.85133333333333,79.29,"Red, Black",,,,
nuapada,Moong(Green Gram),2005,Autumn,366.0,0.0830601092896174,21.562049180327868,445.58,"Red, Black",,,,
nuapada,Moong(Green Gram),2005,Summer,1457.0,0.1059711736444749,32.31635245901639,173.4,"Red, Black",,,,
nuapada,Moong(Green Gram),2005,Winter,12.0,0.1583333333333333,19.4535,5.41,"Red, Black",,,,
nuapada,Moong(Green Gram),2006,Autumn,356.0,0.0820224719101123,22.90303278688524,277.96,"Red, Black",,,,
nuapada,Moong(Green Gram),2006,Summer,939.0,0.1059637912673056,31.059672131147536,240.06,"Red, Black",,,,
nuapada,Moong(Green Gram),2006,Winter,160.0,0.1,20.83655555555556,27.06,"Red, Black",,,,
puri,Moong(Green Gram),2004,Summer,3691.0,0.1959902465456516,30.93856557377049,247.4,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Moong(Green Gram),2004,Winter,6.0,0.1833333333333333,23.62366666666667,18.15,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Moong(Green Gram),2005,Summer,4612.0,0.2570034692107545,31.310204918032785,297.84000000000003,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Moong(Green Gram),2005,Winter,109.0,0.3220183486238532,21.730444444444444,4.58,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Moong(Green Gram),2006,Summer,6371.0,0.1929995291163082,30.269713114754097,375.02,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
puri,Moong(Green Gram),2006,Winter,74.0,0.2716216216216216,22.57333333333333,76.11999999999999,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Moong(Green Gram),2004,Autumn,13.0,0.1384615384615384,21.04684426229508,401.65,"Red, Brown Forest",,,,
rayagada,Moong(Green Gram),2004,Summer,26.0,0.1538461538461538,28.733237704918032,344.96000000000004,"Red, Brown Forest",,,,
rayagada,Moong(Green Gram),2004,Winter,109.0,0.1577981651376146,20.87788888888889,37.83,"Red, Brown Forest",,,,
rayagada,Moong(Green Gram),2005,Autumn,6.0,0.1,20.58049180327869,887.4599999999999,"Red, Brown Forest",,,,
rayagada,Moong(Green Gram),2005,Summer,12.0,0.3666666666666667,29.46766393442623,240.14,"Red, Brown Forest",,,,
rayagada,Moong(Green Gram),2005,Winter,163.0,0.201840490797546,19.63355555555556,2.4000000000000004,"Red, Brown Forest",,,,
rayagada,Moong(Green Gram),2006,Summer,13.0,0.3538461538461538,28.150573770491807,363.86,"Red, Brown Forest",,,,
rayagada,Moong(Green Gram),2006,Winter,80.0,0.2025,20.212611111111112,17.3,"Red, Brown Forest",,,,
sambalpur,Moong(Green Gram),2004,Autumn,239.0,0.2351464435146443,22.465983606557376,239.15,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2004,Summer,389.0,0.3429305912596401,31.815901639344258,285.32,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2004,Winter,93.0,0.2290322580645161,20.395444444444443,47.83,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2005,Autumn,95.0,0.2136842105263158,22.266352459016392,360.58,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2005,Summer,360.0,0.4630555555555555,32.839344262295086,264.07000000000005,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2005,Winter,152.0,0.3230263157894737,19.91255555555556,25.7,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2006,Autumn,127.0,0.2543307086614173,23.3497131147541,189.82,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2006,Summer,236.0,0.4919491525423728,31.20618852459016,304.86,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sambalpur,Moong(Green Gram),2006,Winter,83.0,0.2698795180722891,20.77061111111111,35.650000000000006,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2004,Autumn,201.0,0.2378109452736318,22.74868852459016,254.21000000000004,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2004,Summer,1002.0,0.2179640718562874,32.176762295081964,285.54,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2004,Winter,1377.0,0.2230210602759622,21.129,45.05,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2005,Autumn,76.0,0.2723684210526316,22.47446721311476,434.63,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2005,Summer,913.0,0.2769989047097481,33.23012295081967,266.77,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2005,Winter,1734.0,0.2509803921568627,20.081166666666668,21.03,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2006,Autumn,77.0,0.3961038961038961,23.5997131147541,229.79,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2006,Summer,1057.0,0.3549668874172185,31.50909836065573,313.74999999999994,"Black, Mixed Red & Black",,,,
sonepur,Moong(Green Gram),2006,Winter,1284.0,0.338006230529595,21.47605555555556,37.02,"Black, Mixed Red & Black",,,,
sundargarh,Moong(Green Gram),2004,Autumn,65.0,0.1323076923076923,22.0455737704918,230.12,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2004,Summer,162.0,0.261111111111111,31.32184426229508,294.02000000000004,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2004,Winter,75.0,0.236,19.468444444444444,51.82,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2005,Autumn,169.0,0.172189349112426,22.02483606557377,313.92,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2005,Summer,32.0,0.3,32.336639344262295,262.01,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2005,Winter,62.0,0.3080645161290323,19.71405555555556,26.04,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2006,Autumn,109.0,0.1844036697247706,22.95036885245902,176.45,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2006,Summer,85.0,0.2764705882352941,30.83758196721312,309.14000000000004,Mixed Red & Yellow,,,,
sundargarh,Moong(Green Gram),2006,Winter,50.0,0.26,20.05166666666667,38.77,Mixed Red & Yellow,,,,
anugul,Niger seed,2004,Rabi,225.0,0.1111111111111111,24.53604972375691,85.92999999999999,,,,,
deogarh,Niger seed,2004,Rabi,250.0,0.4,23.93817679558011,80.11000000000001,Mixed Red & Yellow,,,,
gajapati,Niger seed,2004,Rabi,4534.0,0.4799294221438024,25.58127071823204,92.45999999999998,Deltaic Alluvial,,,,
ganjam,Niger seed,2004,Rabi,286.0,0.4020979020979021,26.30660220994475,101.2,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
kalahandi,Niger seed,2004,Rabi,7794.0,0.4839620220682576,24.349613259668512,77.02,"Red, Black",,,,
kandhamal,Niger seed,2004,Rabi,10968.0,0.2200036469730124,24.17417127071823,86.16,Brown Forest,,,,
kendujhar,Niger seed,2004,Rabi,21789.0,0.1924824452705493,23.87176795580111,95.55,,,,,
koraput,Niger seed,2004,Rabi,43399.0,0.2568492361575151,22.90209944751381,79.62,Red,,,,
malkangiri,Niger seed,2004,Rabi,1360.0,0.2897058823529412,24.868839779005526,68.36000000000001,"Red, Black",,,,
mayurbhanj,Niger seed,2004,Rabi,8991.0,0.2699366032699366,24.25058011049724,134.8,"Red, Laterite",,,,
nabarangpur,Niger seed,2004,Rabi,5296.0,0.2169561933534743,22.90209944751381,79.62,Red,,,,
rayagada,Niger seed,2004,Rabi,17239.0,0.3306456290968154,23.261077348066305,81.02000000000001,"Red, Brown Forest",,,,
sambalpur,Niger seed,2004,Rabi,144.0,0.4652777777777778,23.887762430939222,69.34,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sundargarh,Niger seed,2004,Rabi,1342.0,0.2160953800298062,23.147651933701656,71.69999999999999,Mixed Red & Yellow,,,,
anugul,Onion,2004,Whole Year,2245.0,10.697995545657015,25.97893442622951,1290.52,,,,,
balangir,Onion,2004,Whole Year,1454.0,9.495873452544703,25.58700819672131,1364.52,,,,,
baleshwar,Onion,2004,Whole Year,1248.0,9.259615384615383,26.644631147540988,1430.18,,,,,
bargarh,Onion,2004,Whole Year,612.0,8.32516339869281,25.815928961748632,1511.71,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Onion,2004,Whole Year,247.0,12.408906882591094,26.69387978142076,1247.15,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Onion,2004,Whole Year,414.0,10.695652173913045,25.98501366120219,1376.6999999999998,Black Soil,,,,
cuttack,Onion,2004,Whole Year,1639.0,8.0,26.541748633879784,1134.4899999999998,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Onion,2004,Whole Year,533.0,10.697936210131331,25.50918032786885,1384.04,Mixed Red & Yellow,,,,
dhenkanal,Onion,2004,Whole Year,1063.0,7.590780809031044,26.541748633879784,1134.4899999999998,"Red, Laterite",,,,
gajapati,Onion,2004,Whole Year,307.0,10.296416938110749,26.229248633879784,1020.48,Deltaic Alluvial,,,,
ganjam,Onion,2004,Whole Year,928.0,7.564655172413793,27.2371174863388,1037.87,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Onion,2004,Whole Year,793.0,9.50063051702396,26.925587431693987,1136.0400000000002,,,,,
jajapur,Onion,2004,Whole Year,911.0,6.497255762897915,26.69387978142076,1247.15,,,,,
jharsuguda,Onion,2004,Whole Year,452.0,7.586283185840708,25.374631147540985,1508.8800000000003,,,,,
kalahandi,Onion,2004,Whole Year,2166.0,10.698522622345337,25.514822404371586,1290.42,"Red, Black",,,,
kandhamal,Onion,2004,Whole Year,641.0,6.497659906396256,25.31133879781421,1251.08,Brown Forest,,,,
kendrapara,Onion,2004,Whole Year,947.0,8.801478352692714,26.925587431693987,1136.0400000000002,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendujhar,Onion,2004,Whole Year,1223.0,9.69664758789861,25.293797814207647,1334.04,,,,,
khordha,Onion,2004,Whole Year,417.0,6.522781774580336,26.928688524590164,1056.47,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Onion,2004,Whole Year,1148.0,9.702090592334494,23.744303278688523,1592.7800000000002,Red,,,,
malkangiri,Onion,2004,Whole Year,144.0,9.0,25.427472677595627,1459.43,"Red, Black",,,,
mayurbhanj,Onion,2004,Whole Year,946.0,7.801268498942917,26.143073770491807,1378.13,"Red, Laterite",,,,
nabarangpur,Onion,2004,Whole Year,748.0,18.114973262032084,23.744303278688523,1592.7800000000002,Red,,,,
nayagarh,Onion,2004,Whole Year,530.0,6.526415094339622,26.76632513661202,1070.63,"Laterite, Brown Forest",,,,
nuapada,Onion,2004,Whole Year,561.0,8.349376114081997,25.54717213114754,1133.45,"Red, Black",,,,
puri,Onion,2004,Whole Year,298.0,6.523489932885906,26.928688524590164,1056.47,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Onion,2004,Whole Year,653.0,6.049004594180705,23.894316939890714,1368.79,"Red, Brown Forest",,,,
sambalpur,Onion,2004,Whole Year,1279.0,7.594996090695856,25.815928961748632,1511.71,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Onion,2004,Whole Year,732.0,10.800546448087433,26.152937158469943,1454.5500000000002,"Black, Mixed Red & Black",,,,
sundargarh,Onion,2004,Whole Year,1405.0,7.590747330960854,25.374631147540985,1508.8800000000003,Mixed Red & Yellow,,,,
anugul,Other Rabi pulses,2004,Rabi,763.0,0.7326343381389253,24.53604972375691,85.92999999999999,,,,,
balangir,Other Rabi pulses,2004,Rabi,1886.0,0.5159066808059385,24.25687845303867,76.96999999999998,,,,,
baleshwar,Other Rabi pulses,2004,Rabi,606.0,0.9323432343234324,25.177596685082875,148.47,,,,,
bargarh,Other Rabi pulses,2004,Rabi,2484.0,0.7822061191626409,23.887762430939222,69.34,"Mixed Red & Yellow, Black, Mixed Red & Black",,,,
bhadrak,Other Rabi pulses,2004,Rabi,167.0,0.467065868263473,25.55469613259668,124.34,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
boudh,Other Rabi pulses,2004,Rabi,3032.0,0.5455145118733509,24.556906077348064,79.44,Black Soil,,,,
cuttack,Other Rabi pulses,2004,Rabi,1125.0,0.5173333333333333,25.35723756906078,97.48999999999998,"Laterite, Deltaic Alluvial",5.451428571428571,166.58999999999997,11.271428571428572,218.72357142857143
deogarh,Other Rabi pulses,2004,Rabi,759.0,0.7839262187088274,23.93817679558011,80.11000000000001,Mixed Red & Yellow,,,,
dhenkanal,Other Rabi pulses,2004,Rabi,540.0,0.4592592592592592,25.35723756906078,97.48999999999998,"Red, Laterite",,,,
gajapati,Other Rabi pulses,2004,Rabi,2464.0,0.716314935064935,25.58127071823204,92.45999999999998,Deltaic Alluvial,,,,
ganjam,Other Rabi pulses,2004,Rabi,2182.0,0.689275893675527,26.30660220994475,101.2,"Red, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black, Brown Forest",6.5,119.15,101.44999999999999,245.10000000000002
jagatsinghapur,Other Rabi pulses,2004,Rabi,500.0,0.462,25.842403314917128,112.86,,,,,
jajapur,Other Rabi pulses,2004,Rabi,131.0,0.4503816793893129,25.55469613259668,124.34,,,,,
jharsuguda,Other Rabi pulses,2004,Rabi,536.0,0.7201492537313433,23.147651933701656,71.69999999999999,,,,,
kalahandi,Other Rabi pulses,2004,Rabi,1780.0,0.6314606741573033,24.349613259668512,77.02,"Red, Black",,,,
kandhamal,Other Rabi pulses,2004,Rabi,423.0,0.4278959810874704,24.17417127071823,86.16,Brown Forest,,,,
kendrapara,Other Rabi pulses,2004,Rabi,1143.0,1.110236220472441,25.842403314917128,112.86,"Coastal Salt Affected Alluvial, Deltaic Alluvial",,,,
kendujhar,Other Rabi pulses,2004,Rabi,3467.0,0.8976059994231324,23.87176795580111,95.55,,,,,
khordha,Other Rabi pulses,2004,Rabi,414.0,0.3285024154589372,25.87911602209944,97.15,"Laterite, Coastal Salt Affected Alluvial",5.38,,12.01,
koraput,Other Rabi pulses,2004,Rabi,5758.0,0.3879819381729767,22.90209944751381,79.62,Red,,,,
malkangiri,Other Rabi pulses,2004,Rabi,3165.0,0.4012638230647709,24.868839779005526,68.36000000000001,"Red, Black",,,,
mayurbhanj,Other Rabi pulses,2004,Rabi,1514.0,0.7120211360634082,24.25058011049724,134.8,"Red, Laterite",,,,
nabarangpur,Other Rabi pulses,2004,Rabi,578.0,0.6176470588235294,22.90209944751381,79.62,Red,,,,
nayagarh,Other Rabi pulses,2004,Rabi,297.0,0.4915824915824915,25.73803867403315,93.48999999999998,"Laterite, Brown Forest",,,,
nuapada,Other Rabi pulses,2004,Rabi,540.0,0.35,24.019088397790053,90.63,"Red, Black",,,,
puri,Other Rabi pulses,2004,Rabi,266.0,0.3082706766917293,25.87911602209944,97.15,"Laterite, Coastal Salt Affected Alluvial, Deltaic Alluvial, Black",5.51,216.0909090909091,20.724545454545453,233.1818181818182
rayagada,Other Rabi pulses,2004,Rabi,1088.0,0.7306985294117647,23.261077348066305,81.02000000000001,"Red, Brown Forest",,,,
sambalpur,Other Rabi pulses,2004,Rabi,1554.0,0.741956241956242,23.887762430939222,69.34,"Laterite, Red & Yellow, Black, Mixed Red & Black",,,,
sonepur,Other Rabi pulses,2004,Rabi,609.0,0.5451559934318555,24.51265193370166,72.02,"Black, Mixed Red & Black",,,,
sundargarh,Other Rabi pulses,2004,Rabi,2019.0,0.4947994056463596,23.147651933701656,71.69999999999999,Mixed Red & Yellow,,,,
anugul,Potato,2004,Winter,576.0,9.231076388888887,21.395333333333333,28.78,,,,,
anugul,Potato,2005,Winter,503.0,8.995029821073558,20.10183333333333,17.59,,,,,
anugul,Potato,2006,Winter,470.0,9.35808510638298,21.0115,61.04999999999999,,,,,
balangir,Potato,2004,Winter,15.0,7.773333333333331,21.07961111111111,41.44,,,,,
balangir,Potato,2005,Winter,18.0,6.927777777777778,19.849055555555555,14.86,,,,,
balangir,Potato,2006,Winter,32.0,7.1,21.195888888888888,38.66,,,,,
baleshwar,Potato,2004,Winter,256.0,10.56796875,22.348333333333333,25.57,,,,,
baleshwar,Potato,2005,Winter,301.0,6.239867109634552,21.33255555555556,11.68,,,,,
