State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield,Avg_Temp,Total_Precipitation,Crop_Category,Nitrogen,Potassium,Phosphorous
Odisha,NUAPADA,Horse-gram,2005-06,Winter,2592.0,Hectare,277.3,Tonnes,0.106983024691358,19.4535,5.41,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,NUAPADA,Horse-gram,2006-07,Winter,2751.0,Hectare,332.9,Tonnes,0.1210105416212286,20.83655555555556,27.06,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Horse-gram,2004-05,Winter,1871.0,Hectare,551.9,Tonnes,0.2949759486905398,23.62366666666667,18.15,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Horse-gram,2005-06,Summer,19.0,Hectare,3.3,Tonnes,0.1736842105263157,31.310204918032785,297.84000000000003,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Horse-gram,2005-06,Winter,2412.0,Hectare,615.1,Tonnes,0.255016583747927,21.730444444444444,4.58,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,PURI,Horse-gram,2006-07,Winter,1877.0,Hectare,581.9,Tonnes,0.3100159829515184,22.57333333333333,76.11999999999999,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Horse-gram,2004-05,Winter,2026.0,Hectare,628.1,Tonnes,0.3100197433366239,20.87788888888889,37.83,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Horse-gram,2005-06,Winter,2104.0,Hectare,576.5,Tonnes,0.2740019011406844,19.63355555555556,2.4000000000000004,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,RAYAGADA,Horse-gram,2006-07,Winter,2089.0,Hectare,664.3,Tonnes,0.3179990426041167,20.212611111111112,17.3,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Horse-gram,2004-05,Winter,1375.0,Hectare,346.5,Tonnes,0.252,20.395444444444443,47.83,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Horse-gram,2005-06,Winter,1848.0,Hectare,680.1,Tonnes,0.3680194805194805,19.912555555555556,25.7,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SAMBALPUR,Horse-gram,2006-07,Winter,1685.0,Hectare,534.1,Tonnes,0.316973293768546,20.77061111111111,35.650000000000006,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Horse-gram,2004-05,Winter,1356.0,Hectare,358.0,Tonnes,0.2640117994100295,21.129,45.05,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Horse-gram,2005-06,Winter,1484.0,Hectare,415.5,Tonnes,0.2799865229110512,20.081166666666668,21.03,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SONEPUR,Horse-gram,2006-07,Winter,2443.0,Hectare,725.6,Tonnes,0.2970118706508391,21.476055555555558,37.02,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Horse-gram,2004-05,Winter,4505.0,Hectare,1477.6,Tonnes,0.3279911209766925,19.468444444444444,51.82,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Horse-gram,2005-06,Winter,4088.0,Hectare,1422.6,Tonnes,0.3479941291585127,19.714055555555557,26.04,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,SUNDARGARH,Horse-gram,2006-07,Winter,4698.0,Hectare,1921.5,Tonnes,0.4090038314176245,20.05166666666667,38.77,pulses,18.08653846153846,3.927197802197802,18.906593406593405
Odisha,BALANGIR,Jowar,2004-05,Kharif,955.0,Hectare,515.0,Tonnes,0.5392670157068062,26.623529411764704,1245.35,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BARGARH,Jowar,2004-05,Kharif,129.0,Hectare,75.0,Tonnes,0.5813953488372093,27.283627450980397,1405.55,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,CUTTACK,Jowar,2004-05,Kharif,12.0,Hectare,7.0,Tonnes,0.5833333333333334,27.97049019607844,1001.76,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,DEOGARH,Jowar,2004-05,Kharif,20.0,Hectare,10.0,Tonnes,0.5,26.76477124183007,1263.13,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GAJAPATI,Jowar,2004-05,Kharif,2085.0,Hectare,970.0,Tonnes,0.4652278177458033,27.03669934640523,888.15,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,GANJAM,Jowar,2004-05,Kharif,321.0,Hectare,198.0,Tonnes,0.616822429906542,28.375359477124185,892.26,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,JAJAPUR,Jowar,2004-05,Kharif,180.0,Hectare,67.0,Tonnes,0.3722222222222222,27.712385620915036,1086.39,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KALAHANDI,Jowar,2004-05,Kharif,230.0,Hectare,159.0,Tonnes,0.691304347826087,26.39320261437909,1164.51,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KANDHAMAL,Jowar,2004-05,Kharif,481.0,Hectare,192.0,Tonnes,0.3991683991683992,26.286666666666665,1123.49,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KENDUJHAR,Jowar,2004-05,Kharif,317.0,Hectare,172.0,Tonnes,0.5425867507886435,26.42895424836601,1195.23,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,KORAPUT,Jowar,2004-05,Kharif,1790.0,Hectare,1108.0,Tonnes,0.6189944134078212,24.354836601307188,1445.2,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MALKANGIRI,Jowar,2004-05,Kharif,360.0,Hectare,184.0,Tonnes,0.5111111111111111,25.83307189542484,1326.55,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,MAYURBHANJ,Jowar,2004-05,Kharif,237.0,Hectare,125.0,Tonnes,0.5274261603375527,27.74388888888889,1200.53,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NABARANGPUR,Jowar,2004-05,Kharif,190.0,Hectare,132.0,Tonnes,0.6947368421052632,24.354836601307188,1445.2,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NAYAGARH,Jowar,2004-05,Kharif,48.0,Hectare,18.0,Tonnes,0.375,27.90415032679738,940.65,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,NUAPADA,Jowar,2004-05,Kharif,98.0,Hectare,38.0,Tonnes,0.3877551020408163,26.73013071895425,1013.21,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,RAYAGADA,Jowar,2004-05,Kharif,1576.0,Hectare,946.0,Tonnes,0.600253807106599,24.38,1233.74,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,SAMBALPUR,Jowar,2004-05,Kharif,240.0,Hectare,138.0,Tonnes,0.575,27.283627450980397,1405.55,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,SONEPUR,Jowar,2004-05,Kharif,10.0,Hectare,4.0,Tonnes,0.4,27.409117647058824,1344.33,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,SUNDARGARH,Jowar,2004-05,Kharif,792.0,Hectare,393.0,Tonnes,0.4962121212121212,27.0712091503268,1400.27,millets,19.171309192200557,3.479108635097493,17.83426183844011
Odisha,BALANGIR,Linseed,2004-05,Rabi,50.0,Hectare,13.0,Tonnes,0.26,24.25687845303867,76.96999999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,BOUDH,Linseed,2004-05,Rabi,78.0,Hectare,40.0,Tonnes,0.5128205128205128,24.556906077348064,79.44,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,CUTTACK,Linseed,2004-05,Rabi,80.0,Hectare,33.0,Tonnes,0.4125,25.35723756906078,97.48999999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,GANJAM,Linseed,2004-05,Rabi,160.0,Hectare,80.0,Tonnes,0.5,26.30660220994475,101.2,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,JAJAPUR,Linseed,2004-05,Rabi,123.0,Hectare,59.0,Tonnes,0.4796747967479675,25.55469613259668,124.34,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KALAHANDI,Linseed,2004-05,Rabi,1843.0,Hectare,879.0,Tonnes,0.4769397721106891,24.349613259668512,77.02,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDRAPARA,Linseed,2004-05,Rabi,33.0,Hectare,14.0,Tonnes,0.4242424242424242,25.842403314917128,112.86,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KENDUJHAR,Linseed,2004-05,Rabi,3690.0,Hectare,1753.0,Tonnes,0.4750677506775068,23.87176795580111,95.55,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KHORDHA,Linseed,2004-05,Rabi,54.0,Hectare,8.0,Tonnes,0.1481481481481481,25.87911602209944,97.15,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,KORAPUT,Linseed,2004-05,Rabi,230.0,Hectare,50.0,Tonnes,0.217391304347826,22.90209944751381,79.62,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,MAYURBHANJ,Linseed,2004-05,Rabi,9092.0,Hectare,3819.0,Tonnes,0.4200395952485701,24.25058011049724,134.8,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NABARANGPUR,Linseed,2004-05,Rabi,2970.0,Hectare,594.0,Tonnes,0.2,22.90209944751381,79.62,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NAYAGARH,Linseed,2004-05,Rabi,590.0,Hectare,146.0,Tonnes,0.247457627118644,25.73803867403315,93.48999999999998,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,NUAPADA,Linseed,2004-05,Rabi,1820.0,Hectare,601.0,Tonnes,0.3302197802197802,24.019088397790053,90.63,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,PURI,Linseed,2004-05,Rabi,923.0,Hectare,227.0,Tonnes,0.2459371614301191,25.87911602209944,97.15,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,SUNDARGARH,Linseed,2004-05,Rabi,640.0,Hectare,213.0,Tonnes,0.3328125,23.147651933701656,71.69999999999999,oil seeds,18.41209563994374,4.272855133614628,17.749648382559776
Odisha,ANUGUL,Maize,2004-05,Autumn,1148.0,Hectare,827.8,Tonnes,0.7210801393728222,22.7747131147541,290.47,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2004-05,Summer,15.0,Hectare,18.8,Tonnes,1.2533333333333334,31.669262295081968,280.55999999999995,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2004-05,Winter,19.0,Hectare,25.6,Tonnes,1.3473684210526315,21.395333333333333,28.779999999999998,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2005-06,Autumn,960.0,Hectare,741.4,Tonnes,0.7722916666666666,22.44733606557377,603.46,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2005-06,Summer,11.0,Hectare,13.7,Tonnes,1.2454545454545454,32.45950819672132,297.4,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2005-06,Winter,19.0,Hectare,27.6,Tonnes,1.4526315789473685,20.10183333333333,17.59,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2006-07,Autumn,965.0,Hectare,677.1000000000001,Tonnes,0.701658031088083,23.276885245901635,325.04,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2006-07,Summer,15.0,Hectare,20.4,Tonnes,1.36,30.688770491803275,385.81,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,ANUGUL,Maize,2006-07,Winter,15.0,Hectare,21.200000000000003,Tonnes,1.4133333333333336,21.0115,61.04999999999999,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2004-05,Autumn,727.0,Hectare,368.6,Tonnes,0.5070151306740028,22.3660655737705,280.89,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2004-05,Summer,4.0,Hectare,3.3,Tonnes,0.825,31.27819672131148,290.31,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2004-05,Winter,1.0,Hectare,1.1,Tonnes,1.1,21.07961111111111,41.44,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2005-06,Autumn,800.0,Hectare,411.9,Tonnes,0.514875,22.0625,540.47,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2005-06,Summer,2.0,Hectare,2.3,Tonnes,1.15,32.213524590163935,268.78,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2005-06,Winter,10.0,Hectare,16.4,Tonnes,1.64,19.849055555555555,14.86,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2006-07,Autumn,722.0,Hectare,377.8,Tonnes,0.5232686980609419,23.026188524590165,290.06,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2006-07,Summer,3.0,Hectare,2.5,Tonnes,0.8333333333333334,30.595901639344262,331.82,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALANGIR,Maize,2006-07,Winter,3.0,Hectare,2.5,Tonnes,0.8333333333333334,21.195888888888888,38.66,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALESHWAR,Maize,2004-05,Winter,1.0,Hectare,1.1,Tonnes,1.1,22.348333333333333,25.57,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALESHWAR,Maize,2005-06,Summer,1.0,Hectare,5.4,Tonnes,5.4,31.2622131147541,422.33,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALESHWAR,Maize,2006-07,Summer,1.0,Hectare,2.3,Tonnes,2.3,30.39053278688524,505.4,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BALESHWAR,Maize,2006-07,Winter,2.0,Hectare,10.9,Tonnes,5.45,21.44677777777778,88.64,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BARGARH,Maize,2004-05,Autumn,75.0,Hectare,123.9,Tonnes,1.652,22.465983606557376,239.15,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BARGARH,Maize,2004-05,Summer,1.0,Hectare,1.5,Tonnes,1.5,31.815901639344258,285.32,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BARGARH,Maize,2005-06,Autumn,74.0,Hectare,94.4,Tonnes,1.2756756756756755,22.266352459016392,360.58,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BARGARH,Maize,2005-06,Winter,3.0,Hectare,4.1,Tonnes,1.3666666666666665,19.912555555555556,25.7,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BARGARH,Maize,2006-07,Autumn,51.0,Hectare,57.0,Tonnes,1.1176470588235294,23.3497131147541,189.82,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BARGARH,Maize,2006-07,Summer,1.0,Hectare,1.7999999999999998,Tonnes,1.7999999999999998,31.20618852459016,304.86,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BHADRAK,Maize,2004-05,Summer,3.0,Hectare,2.7,Tonnes,0.9,31.78602459016393,332.33,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BOUDH,Maize,2004-05,Autumn,435.0,Hectare,312.9,Tonnes,0.7193103448275862,22.62618852459016,278.0,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BOUDH,Maize,2005-06,Autumn,404.0,Hectare,291.0,Tonnes,0.7202970297029703,22.28909836065574,539.38,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BOUDH,Maize,2006-07,Autumn,340.0,Hectare,237.2,Tonnes,0.6976470588235294,23.31372950819672,288.15,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BOUDH,Maize,2006-07,Summer,1.0,Hectare,1.3,Tonnes,1.3,31.07237704918033,366.5199999999999,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,BOUDH,Maize,2006-07,Winter,1.0,Hectare,0.8,Tonnes,0.8,21.36011111111111,52.33,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2004-05,Autumn,3.0,Hectare,2.2,Tonnes,0.7333333333333334,23.55938524590164,311.30999999999995,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2004-05,Summer,10.0,Hectare,16.8,Tonnes,1.6800000000000002,31.850778688524592,264.83000000000004,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2004-05,Winter,1.0,Hectare,1.5,Tonnes,1.5,22.450277777777774,20.64,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2005-06,Autumn,20.0,Hectare,14.7,Tonnes,0.735,23.07668032786885,762.71,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2005-06,Summer,6.0,Hectare,7.199999999999999,Tonnes,1.2,32.479303278688526,307.7,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2005-06,Winter,7.0,Hectare,10.9,Tonnes,1.5571428571428572,20.47588888888889,8.35,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2006-07,Autumn,20.0,Hectare,24.4,Tonnes,1.22,23.8555737704918,396.71,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2006-07,Summer,19.0,Hectare,33.0,Tonnes,1.736842105263158,30.86934426229508,391.42,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,CUTTACK,Maize,2006-07,Winter,10.0,Hectare,16.5,Tonnes,1.65,21.38283333333333,74.65,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2004-05,Autumn,235.0,Hectare,195.0,Tonnes,0.8297872340425532,22.33680327868852,277.85,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2004-05,Summer,9.0,Hectare,8.7,Tonnes,0.9666666666666666,31.150696721311476,293.09000000000003,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2004-05,Winter,2.0,Hectare,2.0,Tonnes,1.0,20.782833333333336,35.58,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2005-06,Autumn,149.0,Hectare,94.7,Tonnes,0.6355704697986577,22.067868852459014,479.15,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2005-06,Summer,17.0,Hectare,15.3,Tonnes,0.9,31.95393442622951,285.48,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2005-06,Winter,2.0,Hectare,2.0,Tonnes,1.0,20.20611111111111,23.9,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2006-07,Autumn,211.0,Hectare,194.6,Tonnes,0.9222748815165878,22.895,284.84000000000003,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2006-07,Summer,20.0,Hectare,21.200000000000003,Tonnes,1.06,30.18397540983607,386.59,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DEOGARH,Maize,2006-07,Winter,9.0,Hectare,9.0,Tonnes,1.0,20.564611111111116,55.05,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2004-05,Autumn,139.0,Hectare,105.8,Tonnes,0.7611510791366907,23.55938524590164,311.30999999999995,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2004-05,Summer,5.0,Hectare,9.8,Tonnes,1.96,31.850778688524592,264.83000000000004,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2004-05,Winter,10.0,Hectare,19.3,Tonnes,1.93,22.450277777777774,20.64,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2005-06,Autumn,163.0,Hectare,134.4,Tonnes,0.8245398773006135,23.07668032786885,762.71,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2005-06,Summer,15.0,Hectare,25.1,Tonnes,1.6733333333333331,32.479303278688526,307.7,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2006-07,Autumn,115.0,Hectare,87.8,Tonnes,0.7634782608695652,23.8555737704918,396.71,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2006-07,Summer,4.0,Hectare,7.7,Tonnes,1.925,30.86934426229508,391.42,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,DHENKANAL,Maize,2006-07,Winter,1.0,Hectare,1.9,Tonnes,1.9,21.38283333333333,74.65,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GAJAPATI,Maize,2004-05,Autumn,11233.0,Hectare,17347.4,Tonnes,1.5443247574111991,23.981188524590163,317.37000000000006,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GAJAPATI,Maize,2004-05,Summer,2.0,Hectare,2.4,Tonnes,1.2,30.195286885245903,264.42,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GAJAPATI,Maize,2005-06,Autumn,8198.0,Hectare,12964.2,Tonnes,1.5813857038302026,23.297090163934424,998.65,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GAJAPATI,Maize,2006-07,Autumn,9286.0,Hectare,14254.4,Tonnes,1.5350419987077322,24.133688524590163,488.16,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GAJAPATI,Maize,2006-07,Winter,2.0,Hectare,1.6999999999999995,Tonnes,0.8499999999999999,22.47777777777778,42.37,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GANJAM,Maize,2004-05,Autumn,1350.0,Hectare,1529.1,Tonnes,1.1326666666666665,25.29934426229508,304.72,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GANJAM,Maize,2004-05,Summer,5.0,Hectare,5.0,Tonnes,1.0,30.90508196721312,264.07000000000005,maize,18.90305444887118,4.138114209827357,17.784860557768923
Odisha,GANJAM,Maize,2005-06,Autumn,638.0,Hectare,812.0,Tonnes,1.2727272727272727,24.462172131147543,862.23,maize,18.90305444887118,4.138114209827357,17.784860557768923
